The Hunger Games: Catching Fire 	186	2938	3209	3150	23	606	One Hour Photo 	Cecil B. DeMented 	Mud 	The Hobbit: The Desolation of Smaug 	The Abyss 
The Twilight Saga: Breaking Dawn - Part 2 	187	3220	4575	234	1573	2668	The Swindle 	All the Real Girls 	Knight and Day 	Mr. Holland's Opus 	Nowhere to Run 
Home 	188	489	4532	4043	2967	4182	Evolution 	The Fog 	Maria Full of Grace 	Rachel Getting Married 	Halloween II 
War of the Worlds 	189	1820	1132	4562	2368	1650	The Newton Boys 	Love in the Time of Cholera 	20 Feet from Stardom 	Just Married 	Blue Crush 
Bad Boys II 	190	1054	3216	2325	3056	4951	Out of Sight 	Swept Away 	Can't Stop the Music 	Army of Darkness 	Night of the Living Dead 
Puss in Boots 	191	1109	759	3528	3325	3431	Cellular 	Under Siege 2: Dark Territory 	Gerry 	The I Inside 	Green Street 3: Never Back Down 
Salt 	192	1588	3495	3362	278	4314	Toy Story 	Alien Zone 	Stand by Me 	The Martian 	Circle 
Noah 	193	765	2254	279	245	1450	The Boxtrolls 	Pooh's Heffalump Movie 	10,000 B.C.             	Teenage Mutant Ninja Turtles 	The Nativity Story 
The Adventures of Tintin 	194	129	2318	3215	118	381	Angels & Demons 	Flash of Genius 	Illuminata 	Charlie and the Chocolate Factory 	The Saint 
Harry Potter and the Prisoner of Azkaban 	195	2500	2397	4636	3072	982	A Night at the Roxbury 	The Exorcism of Emily Rose 	And Then Came Love 	Machine Gun McCain 	Gremlins 2: The New Batch 
Australia 	196	1618	536	1251	850	2248	Hope Springs 	The Terminal 	Ri¢hie Ri¢h 	Crimson Tide 	Simon Birch 
After Earth 	197	39	2442	2966	233	2140	The Amazing Spider-Man 2 	The Ice Storm 	Just Wright 	How Do You Know 	The Transporter 
Dinosaur 	198	3226	2266	1373	2871	3305	World's Greatest Dad 	The Greatest Story Ever Told 	Rush 	Light It Up 	Gracie 
Harry Potter and the Deathly Hallows: Part II 	199	570	1239	3951	3319	1042	The Kingdom 	Legal Eagles 	Sonny with a Chance             	Undiscovered 	The Bone Collector 
Night at the Museum: Secret of the Tomb 	200	1830	3367	1014	4170	95	The Statement 	A Thin Line Between Love and Hate 	Eastern Promises 	Ida 	Guardians of the Galaxy 
Megamind 	201	1412	3587	4610	1001	1992	21 	Around the World in 80 Days 	Loving Annabelle 	The Story of Us 	Say It Isn't So 
Harry Potter and the Sorcerer's Stone 	202	3262	1366	1507	2418	4382	You Only Live Twice 	The Express 	Biutiful 	Glory 	I Spit on Your Grave 
R.I.P.D. 	203	476	990	2652	1243	3427	The Manchurian Candidate 	The Beach 	The Great Debaters 	The Odd Life of Timothy Green 	My Lucky Star 
Godzilla Resurgence 	204	3649	2818	805	4209	2475	The Hit List 	Flipped 	Inkheart 	Christmas Mail 	Superbad 
Pirates of the Caribbean: The Curse of the Black Pearl 	205	4485	5009	1896	4879	3297	Saw 	Pink Narcissus 	The Lucky One 	Butterfly 	The Savages 
Harry Potter and the Deathly Hallows: Part I 	206	945	2164	1165	4819	278	Into the Woods 	Are We There Yet? 	Brüno 	Revolution             	The Martian 
The Hunger Games: Mockingjay - Part 1 	207	936	477	3973	3421	4247	Super 8 	Déjà Vu 	Down for Life 	Dear Wendy 	From Russia with Love 
The Da Vinci Code 	208	2041	2110	168	3655	3758	Piranha 3D 	The Little Vampire 	G.I. Joe: Retaliation 	Winter in Wartime 	Saved! 
Rio 2 	209	3875	1058	3711	2277	4810	Easy Money 	The Thomas Crown Affair 	20,000 Leagues Under the Sea 	The Quiet American 	Intolerance: Love's Struggle Throughout the Ages 
X-Men 2 	210	3390	3640	2258	3008	647	The Inkwell 	Lucky Break 	The Country Bears 	Cypher 	The Last Legion 
Fast Five 	211	2612	4591	256	2705	1690	Tidal Wave 	A Lego Brickumentary 	Insurgent 	Dark Blue 	North Country 
Sherlock Holmes: A Game of Shadows 	212	4654	3626	3117	831	1811	Celeste & Jesse Forever 	Goddess of Love 	Snatch 	Ghost Rider: Spirit of Vengeance 	Lake Placid 
Clash of the Titans 	213	790	4933	4342	3924	170	xXx: State of the Union 	The Horse Boy 	Shark Lake 	Talk Radio 	Final Fantasy: The Spirits Within 
Total Recall 	214	4025	900	2250	2741	1598	Margin Call 	All the King's Men 	Into the Wild 	Centurion 	The Princess Diaries 
The 13th Warrior 	215	4604	4398	233	1310	2380	Sparkler 	Mississippi Mermaid 	How Do You Know 	Pandorum 	Take Me Home Tonight 
The Bourne Legacy 	216	4474	3159	4354	698	3886	Rebecca 	End of the Spear 	Abandoned 	Wyatt Earp 	Survival of the Dead 
Batman & Robin 	217	1713	4817	3933	2624	4325	Glory 	American Ninja 2: The Confrontation 	The Art of Getting By 	Why Did I Get Married? 	Supercapitalist 
How the Grinch Stole Christmas 	218	466	3010	817	2641	2563	Space Jam 	Home 	Just Like Heaven 	The Theory of Everything 	Boys and Girls 
The Day After Tomorrow 	219	1806	4748	606	4559	941	Kiss the Girls 	The Other Dream Team 	The Abyss 	Martha Marcy May Marlene 	Yes Man 
Mission: Impossible II 	220	4941	2150	2843	1189	2979	Roger & Me 	The Best Little Whorehouse in Texas 	St. Vincent 	Lucy 	Fortress 
The Perfect Storm 	221	2330	829	1251	2838	1874	The Children of Huang Shi 	DragonHeart 	Ri¢hie Ri¢h 	Save the Last Dance 	Schindler's List 
Fantastic 4: Rise of the Silver Surfer 	222	2841	1954	2548	4337	934	Dude, Where's My Car? 	Half Past Dead 	The Texas Chainsaw Massacre: The Beginning 	A Funny Thing Happened on the Way to the Forum 	Anchorman 2: The Legend Continues 
Life of Pi 	223	287	4362	3910	4757	736	Planet of the Apes 	Battle for the Planet of the Apes 	3 Strikes 	The Living Wake 	Collateral 
Ghost Rider 	224	4905	4344	3303	1663	1197	Side Effects 	Northfork 	The Bold and the Beautiful             	Take the Lead 	The Social Network 
Jason Bourne 	225	2384	4603	4077	3254	2321	Indignation 	Special 	Judgment at Nuremberg 	Good Intentions 	The Brothers Bloom 
Charlie's Angels: Full Throttle 	226	2616	1518	2761	897	4126	Coal Miner's Daughter 	The Longest Ride 	Manderlay 	You, Me and Dupree 	Demonic 
Prometheus 	227	2581	4849	1539	982	4768	Steel 	Graduation Day 	Wanderlust 	Gremlins 2: The New Batch 	Subconscious 
Stuart Little 2 	228	4758	27	3128	1593	338	Detention of the Dead 	Captain America: Civil War 	The Outsiders 	The Hunt for Red October 	Finding Nemo 
Elysium 	229	628	4360	903	4568	2074	Escape Plan 	El crimen del padre Amaro 	Moulin Rouge! 	Bubba Ho-Tep 	Chéri 
The Chronicles of Riddick 	230	5004	4835	164	2532	3411	The Legend of God's Gun 	Pierrot le Fou 	Stealth 	Fur: An Imaginary Portrait of Diane Arbus 	Brooklyn Rules 
RoboCop 	231	283	4624	2060	2135	531	Gladiator 	Black Rock 	Joy Ride 	Teenage Mutant Ninja Turtles III 	Hairspray 
Speed Racer 	232	4758	721	4126	4218	3680	Detention of the Dead 	Daddy Day Care 	Demonic 	Bathing Beauty 	Do the Right Thing 
How Do You Know 	233	537	838	2308	1917	1304	Constantine             	Meet the Parents 	Topsy-Turvy 	The House Bunny 	Cirque du Freak: The Vampire's Assistant 
Knight and Day 	234	2685	587	1201	3625	4027	The Pirates Who Don't Do Anything: A VeggieTales Movie 	Ransom 	Back to the Future Part III 	Only the Strong 	Choke 
Oblivion 	235	1248	3693	82	3074	2804	Amistad 	Miss Julie 	Maleficent 	Jindabyne 	Gossip 
Star Wars: Episode III - Revenge of the Sith 	236	4360	111	2645	1344	4319	El crimen del padre Amaro 	Pearl Harbor 	Halloween II 	The Grandmaster 	Freeze Frame 
Star Wars: Episode II - Attack of the Clones 	237	4483	3794	2283	4843	3953	Da Sweet Blood of Jesus 	Tycoon 	3 Ninjas Kick Back 	The Looking Glass 	Futuro Beach 
Monsters, Inc. 	238	1381	4099	4831	3380	4210	We're the Millers 	Basquiat 	The Big Swap 	Half Baked 	Stung 
The Wolverine 	239	4483	4477	1596	1774	3653	Da Sweet Blood of Jesus 	C.H.U.D. 	The Addams Family 	Dracula 2000 	Song One 
Star Wars: Episode I - The Phantom Menace 	240	1470	4177	1638	3779	1403	Valiant 	Timber Falls 	Atonement 	The Machinist 	The Blind Side 
The Croods 	241	2041	2996	237	1468	2384	Piranha 3D 	Married Life 	Star Wars: Episode II - Attack of the Clones 	Concussion 	Indignation 
Asterix at the Olympic Games 	242	826	4800	1049	2803	4727	Sex and the City             	I Want Your Money 	Kate & Leopold 	Little Children 	High Road 
Windtalkers 	243	4735	4926	2134	453	3399	Osama 	Another Earth 	Death at a Funeral 	Four Christmases 	Another Year 
The Huntsman: Winter's War 	244	4809	413	1335	1851	3928	Cries & Whispers 	Divergent 	Against the Ropes 	Silverado 	Thumbsucker 
Teenage Mutant Ninja Turtles 	245	2400	3270	4280	578	2502	The Family Stone 	Gentlemen Broncos 	Witchboard 	Two Brothers 	The Hills Have Eyes 
Gravity 	246	115	4722	1856	641	1942	Harry Potter and the Goblet of Fire 	Julija in alfa Romeo 	The Raven 	Body of Lies 	Ice Princess 
Dante's Peak 	247	1795	357	3880	800	3224	Octopussy 	Cloudy with a Chance of Meatballs 	High School Musical 	Winter's Tale 	Imaginary Heroes 
Teenage Mutant Ninja Turtles: Out of the Shadows 	248	1354	1561	369	4953	4863	The Ninth Gate 	Laws of Attraction 	Alvin and the Chipmunks: The Road Chip 	The Birth of a Nation 	November 
Fantastic Four 	249	773	1817	109	1853	753	State of Play 	The Duchess 	Terminator Genisys 	Agent Cody Banks 2: Destination London 	The Jackal 
Night at the Museum 	250	153	2396	476	1377	583	Beowulf 	Star Trek III: The Search for Spock 	The Manchurian Candidate 	Dolphin Tale 	Cars 
San Andreas 	251	4097	1866	2377	269	4296	Thirteen Conversations About One Thing 	The Passion of the Christ 	Sex Drive 	Live Free or Die Hard 	House of D 
Tomorrow Never Dies 	252	4589	2814	70	2874	3311	Lisa Picard Is Famous 	Reign of Assassins 	Hugo 	Birthday Girl 	The Legend of Suriyothai 
The Patriot 	253	930	1923	2448	2510	4677	Jerry Maguire 	Good Luck Chuck 	The Last Station 	They 	Safety Not Guaranteed 
Ocean's Twelve 	254	4165	72	2350	1820	1035	Donovan's Reef 	The Mummy: Tomb of the Dragon Emperor 	Dwegons and Leprechauns 	The Newton Boys 	Outlander             
Mr. & Mrs. Smith 	255	2580	257	3678	3751	1041	Things We Lost in the Fire 	The Aviator 	Mambo Italiano 	The Beastmaster 	Chappie 
Insurgent 	256	170	4722	207	2885	4252	Final Fantasy: The Spirits Within 	Julija in alfa Romeo 	The Hunger Games: Mockingjay - Part 1 	Excessive Force 	Everything You Always Wanted to Know About Sex * But Were Afraid to Ask 
The Aviator 	257	1684	704	3529	4216	2593	Assault on Precinct 13 	The Love Guru 	The Heart of Me 	This Is England 	Juwanna Mann 
Gulliver's Travels 	258	523	1865	538	4963	159	The Lost World: Jurassic Park 	The Constant Gardener 	Hotel for Dogs 	Dude, Where's My Dog?! 	Exodus: Gods and Kings 
The Green Hornet 	259	2701	2036	712	3788	1675	Raise Your Voice 	Muppets from Space 	The Green Mile 	Albino Alligator 	Virtuosity 
The A-Team             	260	3457	4887	3829	129	4700	The Hole 	Along the Roadside 	The Texas Chainsaw Massacre 2 	Angels & Demons 	Escape from Tomorrow 
300: Rise of an Empire 	261	3962	3867	2904	2923	408	The Veil 	One Flew Over the Cuckoo's Nest 	The Prisoner of Zenda 	Star Trek II: The Wrath of Khan 	The Holiday 
The Smurfs 	262	638	1732	4872	877	4449	Hall Pass 	Ripley's Game 	Exam 	Changeling 	Snow White and the Seven Dwarfs 
Home on the Range 	263	4628	2680	1999	4952	4625	Fear Clinic 	The Hurt Locker 	Carnage 	Une Femme Mariée 	Truth or Die 
Allegiant 	264	2529	1906	3912	2930	393	Damnation Alley 	Scarface 	The Misfits 	Jackie Brown 	Seabiscuit 
Real Steel 	265	1468	393	5014	3278	1568	Concussion 	Seabiscuit 	Rampage 	The Texas Chain Saw Massacre 	Cradle Will Rock 
The Smurfs 2 	266	1471	3133	1546	1623	3108	Wonder Boys 	Valentine 	This Is the End 	Hope Floats 	The Best Exotic Marigold Hotel 
Speed 2: Cruise Control 	267	3007	1099	1935	2957	793	A Woman, a Gun and a Noodle Shop 	Yours, Mine and Ours 	The Sitter 	Paper Towns 	Event Horizon 
Ender's Game 	268	1909	501	3456	4732	1460	Contraband 	The Last Witch Hunter 	Persepolis 	Wordplay 	Jersey Girl 
Live Free or Die Hard 	269	4018	443	3465	1702	3309	Time to Choose 	Lilo & Stitch 	Diamonds Are Forever 	Dragonball: Evolution 	The Wailing 
The Lord of the Rings: The Fellowship of the Ring 	270	4886	2974	326	94	723	Little Big Top 	House of Flying Daggers 	Gangs of New York 	Terminator 3: Rise of the Machines 	Cats & Dogs 
Around the World in 80 Days 	271	1912	0	4329	395	2232	The Wild Thornberrys Movie 	Avatar 	No Man's Land: The Rise of Reeker 	The Fast and the Furious 	Quigley Down Under 
Ali 	272	4295	3388	1828	3197	957	Subway 	Enough Said 	Mindhunters 	Bucky Larson: Born to Be a Star 	Outbreak 
The Cat in the Hat 	273	32	2182	1006	3253	1125	Iron Man 3 	Date Movie 	Escape from L.A. 	Partition 	Nixon 
I, Robot 	274	3297	2241	4671	221	3373	The Savages 	Yu-Gi-Oh! Duel Monsters             	Dead Snow 	The Perfect Storm 	Kicks 
Kingdom of Heaven 	275	677	2783	4030	4425	4789	Primary Colors 	Poetic Justice 	Human Traffic 	Mooz-Lum 	As It Is in Heaven 
Stuart Little 	276	4561	4294	383	1649	3097	Frozen River 	The Virginity Hit 	Mission to Mars 	Step Up 3D 	Saw IV 
The Princess and the Frog 	277	1672	3306	2910	1074	4279	Bulworth 	Trust the Man 	Solitary Man 	Taken 2 	Full Frontal 
The Martian 	278	130	2147	3899	4853	2139	Thor 	Tinker Tailor Soldier Spy 	Trapeze 	Lovely & Amazing 	For Colored Girls 
10,000 B.C.             	279	1394	3685	4632	3638	2380	Isn't She Great 	Rang De Basanti 	Charly 	Snow Flower and the Secret Fan 	Take Me Home Tonight 
The Island 	280	1411	4565	186	698	871	Cape Fear 	The Full Monty 	The Hunger Games: Catching Fire 	Wyatt Earp 	The Watch 
Town & Country 	281	3757	1965	3156	1716	5	Digimon: The Movie 	Stealing Harvard 	The Matador 	The Merchant of Venice 	John Carter 
Gone in Sixty Seconds 	282	4856	2790	2592	3376	4770	The Incredibly True Adventure of Two Girls in Love 	Our Family Wedding 	The Homesman 	The Player             	Enter Nowhere 
Gladiator 	283	1503	77	1814	2168	4581	Femme Fatale 	G.I. Joe: The Rise of Cobra 	Anonymous 	Mortal Kombat 	Wristcutters: A Love Story 
Minority Report 	284	3927	3837	3365	546	4161	You Kill Me 	The Names of Love 	Escape from Alcatraz 	Tears of the Sun 	Ulee's Gold 
Harry Potter and the Chamber of Secrets 	285	1674	795	2615	2224	4809	One True Thing 	Dragonfly 	Private Benjamin 	You Again 	Cries & Whispers 
Casino Royale 	286	2990	2719	2344	1367	1805	Ravenous 	Three Burials 	Regression 	The 5th Wave 	The Jungle Book 
Planet of the Apes 	287	2678	82	3289	2258	4204	The November Man 	Maleficent 	Down to You 	The Country Bears 	8: The Mormon Proposition 
Terminator 2: Judgment Day 	288	2220	958	2116	392	1643	One Missed Call 	Non-Stop 	The Transporter Refueled 	The Nutcracker in 3D 	Glory Road 
Public Enemies 	289	1590	1063	4258	1922	3950	The Vow 	Mary Reilly 	Silent House 	Jeepers Creepers II 	Stake Land 
American Gangster 	290	1477	3298	374	3965	760	The Four Feathers 	Chasing Papi 	The Haunted Mansion 	How to Fall in Love 	Jack Ryan: Shadow Recruit 
True Lies 	291	1729	2263	1019	3527	746	United Passions 	A Guy Thing 	Mad City 	Dom Hemingway 	Man on Fire 
The Taking of Pelham 1 2 3 	292	2295	1313	1851	2655	735	Superbabies: Baby Geniuses 2 	Just Visiting 	Silverado 	The Object of My Affection 	The Horse Whisperer 
Little Fockers 	293	2615	912	2630	2648	1179	Private Benjamin 	Zero Dark Thirty 	Wag the Dog 	The Wedding Date 	A Knight's Tale 
The Other Guys 	294	3631	4395	2724	2794	2815	The Wackness 	The Bubble 	Blood and Chocolate 	New York, New York 	The Lucky Ones 
Eraser 	295	1487	3879	2119	933	999	American Outlaws 	Pan 	Joyeux Noel 	Patch Adams 	Assassins 
Django Unchained 	296	164	1431	4898	4706	1343	Stealth 	Old Dogs 	She Done Him Wrong 	Top Hat 	Star Trek: Generations 
The Hunchback of Notre Dame 	297	4789	1046	4213	4408	3833	As It Is in Heaven 	Child 44 	Thr3e 	A Woman, a Gun and a Noodle Shop 	Without Men 
The Emperor's New Groove 	298	2484	94	2625	2980	1915	City of Ghosts 	Terminator 3: Rise of the Machines 	Little Women 	For Your Consideration 	The Sisterhood of the Traveling Pants 
The Expendables 2 	299	3518	390	1799	4590	1275	The Mighty Macs 	Conan the Barbarian 	A Passage to India 	Antarctica: A Year on Ice 	The Out-of-Towners 
National Treasure 	300	768	1283	183	2304	3412	Miss Congeniality 2: Armed and Fabulous 	Colombiana 	The Bourne Ultimatum 	An American Carol 	Restless 
Eragon 	301	812	1592	2507	4586	3286	Deadpool 	Remember the Titans 	Pitch Perfect 	Taxi to the Dark Side 	Child's Play 
Where the Wild Things Are 	302	3747	3801	4523	2922	1858	Lone Wolf McQuade 	Area 51 	The Raid: Redemption 	Barbershop 	Highlander: The Final Dimension 
Pan 	303	789	4945	4743	4370	2187	Garfield 2 	The Brain That Sings 	Civil Brand 	Deadline - U.S.A. 	Premonition 
Epic 	304	4055	2546	4745	4	2377	Coming Home 	The Unborn 	Drinking Buddies 	Star Wars: Episode VII - The Force Awakens             	Sex Drive 
The Tourist 	305	2577	935	4590	4255	3053	Hollywood Ending 	Mr. Deeds 	Antarctica: A Year on Ice 	The Legend of Drunken Master 	Frailty 
End of Days 	306	2687	3047	819	2796	205	Highlander: Endgame 	Brooklyn 	Rambo III 	I Think I Love My Wife 	Pirates of the Caribbean: The Curse of the Black Pearl 
Blood Diamond 	307	3762	3899	437	4141	1886	Force 10 from Navarone 	Trapeze 	The Expendables 	Cinderella 	Ride Along 
The Wolf of Wall Street 	308	4315	5011	1855	519	222	Eden Lake 	In the Company of Men 	Original Sin 	The Secret Life of Pets 	Fantastic 4: Rise of the Silver Surfer 
Batman Forever 	309	1781	2391	1194	2587	2713	Lost Souls 	Neighbors 	Lone Survivor 	Good 	Peeples 
Starship Troopers 	310	2666	2030	4199	2623	1868	The Remains of the Day 	Zack and Miri Make a Porno 	Religulous 	Beetlejuice 	Rain Man 
Cloud Atlas 	311	3731	372	1377	3443	1306	Addicted 	Pixels 	Dolphin Tale 	Narc 	Duplex 
Legend of the Guardians: The Owls of Ga'Hoole 	312	1858	876	301	3365	1584	Highlander: The Final Dimension 	The Pirates! Band of Misfits 	Eragon 	Escape from Alcatraz 	Get Shorty 
Catwoman 	313	2173	2896	2720	2124	3126	The Last Song 	Antwone Fisher 	Jakob the Liar 	Stone 	Employee of the Month 
